Unnamed: 0,code,kdj_golden_cross,kdj_death_cross,kdj_oversold,kdj_overbought,bias_golden_cross,bias_death_cross,macd_golden_cross,macd_death_cross,dma_golden_cross,dma_death_cross,boll_high_break,boll_mid_break,boll_low_break,rsi_golden_cross,rsi_death_cross,rsi_oversold,rsi_overbought,sector
1456,ENOB,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Healthcare
1457,ENPH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Technology
1458,ENR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1459,ENS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1460,ENSG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1461,ENSV,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Energy
1462,ENTA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Healthcare
1463,ENTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1464,ENTX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Healthcare
1465,ENV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Technology
1466,ENVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1467,ENX,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Financial Services
1468,ENZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1469,EOD,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
1470,EOG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
1471,EOI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1472,EOLS,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,Healthcare
1473,EOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1474,EOT,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,Financial Services
1475,EPAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1476,EPAM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
1477,EPC,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Consumer Defensive
1478,EPD,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
1479,EPIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1480,EPM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
1481,EPR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1482,EPRT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
1483,EPSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
1484,EPZM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1485,EQ,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,Healthcare
1486,EQBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1487,EQC,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,
1488,EQH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1489,EQIX,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,
1490,EQNR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
1491,EQR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1492,EQS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1493,EQT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Energy
1494,EQX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
1495,ERC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1496,ERF,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,Energy
1497,ERH,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,
1498,ERIC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Technology
1499,ERIE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Financial Services
1500,ERII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1501,ERJ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Industrials
1502,ERYP,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,Healthcare
1503,ES,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0, Utilities
1504,ESBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1505,ESCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1506,ESE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1507,ESEA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Industrials
1508,ESGR,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Financial Services
1509,ESGRO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1510,ESGRP,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1511,ESI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
1512,ESLT,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Industrials
1513,ESNT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1514,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1515,ESPR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1516,ESQ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1517,ESRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1518,ESS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1519,ESSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1520,ESSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1521,ESSCU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1522,ESTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1523,ESTC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Technology
1524,ESTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Energy
1525,ET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1526,ETB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
1527,ETG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1528,ETJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1529,ETN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Industrials
1530,ETNB,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,Healthcare
1531,ETO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1532,ETON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1533,ETR,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0, Utilities
1534,ETRN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Energy
1535,ETSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1536,ETTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1537,ETV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1538,ETW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1539,ETX,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Financial Services
1540,ETY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1541,EUFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1542,EURN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
1543,EVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
1544,EVBG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
1545,EVBN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1546,EVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
1547,EVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
1548,EVF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1549,EVFM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1550,EVG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1551,EVGBC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1552,EVGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1553,EVH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Healthcare
1554,EVI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1555,EVK,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,Consumer Cyclical
1556,EVLMC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1557,EVLO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Healthcare
1558,EVM,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Financial Services
1559,EVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1560,EVOK,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
1561,EVOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1562,EVOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1563,EVR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1564,EVRG,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0, Utilities
1565,EVRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1566,EVSTC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1567,EVT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1568,EVTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1569,EVV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1570,EVY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1571,EW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1572,EWBC,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1573,EXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1574,EXC,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0, Utilities
1575,EXD,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1576,EXEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1577,EXG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1578,EXK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Basic Materials
1579,EXLS,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Technology
1580,EXP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
1581,EXPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1582,EXPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1583,EXPI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
1584,EXPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1585,EXPR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1586,EXR,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
1587,EXTN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
1588,EXTR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1589,EYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1590,EYEN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Healthcare
1591,EYES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Healthcare
1592,EYPT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
1593,EZPW,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Financial Services
1594,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1595,FAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1596,FAM,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,
1597,FAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
1598,FANG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
1599,FANH,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Financial Services
1600,FARM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Defensive
1601,FARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1602,FAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Industrials
1603,FAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1604,FATE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
1605,FAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1606,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1607,FBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1608,FBGX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1609,FBHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1610,FBIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1611,FBIOP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1612,FBIZ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1613,FBK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1614,FBMS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1615,FBNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1616,FBP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1617,FC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Industrials
1618,FCAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1619,FCBC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1620,FCCO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Financial Services
1621,FCEL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1622,FCF,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1623,FCFS,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Financial Services
1624,FCN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Industrials
1625,FCNCA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1626,FCNCP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1627,FCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1628,FCPT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
1629,FCT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1630,FCX,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Basic Materials
1631,FDBC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Financial Services
1632,FDEU,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
1633,FDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Defensive
1634,FDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1635,FDUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1636,FDX,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Industrials
1637,FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Utilities
1638,FEDU,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Consumer Defensive
1639,FEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1640,FEIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
1641,FELE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Industrials
1642,FEN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
1643,FENC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1644,FENG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Communication Services
1645,FEO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
1646,FET,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
1647,FEUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1648,FF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Basic Materials
1649,FFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1650,FFBC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1651,FFBW,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Financial Services
1652,FFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1653,FFEU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1654,FFHL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Consumer Cyclical
1655,FFIC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1656,FFIN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1657,FFIV,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Technology
1658,FFNW,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Financial Services
1659,FFWM,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Financial Services
1660,FGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1661,FGBI,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Financial Services
1662,FGEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1663,FHB,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1664,FHI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1665,FHN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Financial Services
1666,FIBK,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,Financial Services
1667,FICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
1668,FIEE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1669,FIF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1670,FIHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1671,FINS,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
1672,FINV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1673,FIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1674,FISI,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Financial Services
1675,FISK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1676,FISV,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Technology
1677,FITB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Financial Services
1678,FITBI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1679,FITBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1680,FITBP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1681,FIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1682,FIVN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Technology
1683,FIX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1684,FIXX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
1685,FIYY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1686,FIZZ,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,Consumer Defensive
1687,FL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1688,FLC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
1689,FLEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1690,FLGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1691,FLGT,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
1692,FLIC,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Financial Services
1693,FLL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1694,FLMN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1695,FLNG,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Energy
1696,FLNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
1697,FLO,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Consumer Defensive
1698,FLR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1699,FLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1700,FLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1701,FLWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1702,FLXS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Consumer Cyclical
1703,FMAO,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Financial Services
1704,FMBH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1705,FMC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
1706,FMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1707,FMNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1708,FMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1709,FMS,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Healthcare
1710,FMX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Consumer Defensive
1711,FMY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
1712,FN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1713,FNB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1714,FNCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1715,FND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1716,FNF,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1717,FNGD,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
1718,FNGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1719,FNGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1720,FNGZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1721,FNHC,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Financial Services
1722,FNKO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1723,FNLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Financial Services
1724,FNV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Basic Materials
1725,FNWB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1726,FOCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1727,FOF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1728,FOLD,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Healthcare
1729,FONR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Healthcare
1730,FOR,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
1731,FORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
1732,FORM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
1733,FORR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
1734,FORTY,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Technology
1735,FOSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
1736,FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
1737,FOXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
1738,FOXF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Consumer Cyclical
1739,FPAC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
1740,FPAY,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Industrials
1741,FPF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
1742,FPH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1743,FPI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1744,FPL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1745,FR,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
1746,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1747,FRAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
1748,FRBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
1749,FRBK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Financial Services
1750,FRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
1751,FRD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
1752,FREQ,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Healthcare
1753,FRG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Consumer Cyclical
1754,FRGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
